160.208,1.548,2.666,15.808,4.71,3.172794936,0
159.325,0.951,2.697,9.197,5.157,4.612848858,0
161.658,1.961,2.708,11.986,4.709,4.616372889,0
157.057,1.642,2.687,17.77,4.699,3.944634007,0
156.479,0.891,2.719,8.788,4.79,4.627454233,0
159.523,2.056,2.728,20.193,4.83,4.104094327,0
155.102,1.224,2.7,11.584,5.074,4.625755915,0
155.894,0.032,2.706,11.411,5.176,3.81583599,0
156.604,-0.245,2.757,16.644,4.842,3.173802587,0
158.716,2.539,2.723,16.045,4.834,3.709987989,0
164.261,4.664,2.724,23.666,4.912,3.145057111,0
156.503,3.464,2.699,22.097,5.208,3.572297932,0
158.579,0.54,2.715,14.585,4.886,4.58393304,0
154.612,0.025,2.729,13.276,5.112,3.941161421,0
160.253,2.611,2.743,10.772,5.032,3.886569229,0
155.573,0.674,2.713,13.074,5.121,4.492615134,0
162.283,4.144,2.719,22.12,5.009,3.427144024,0
158.648,5.463,2.718,17.411,5.405,4.867927661,0
161.78,0.716,2.72,15.876,5.196,4.303501274,0
155.025,4.234,2.683,13.972,4.7,4.166373773,0
154.473,2.081,2.688,11.271,4.848,4.603269499,0
154.783,1.743,2.721,17.801,5.078,3.257178969,0
158.284,0.719,2.687,13.563,4.852,4.563054532,0
156.783,1.771,2.695,14.59,5.159,4.281564905,0
156.134,0.728,2.713,11.606,5.118,4.113103149,0
162.378,1.589,2.733,12.279,4.835,3.804491021,0
159.859,3.153,2.727,14.339,4.984,4.22706887,0
156.237,1.303,2.731,11.711,5.156,4.076638878,0
157.198,2.183,2.698,22.199,6.116,3.281078386,0
160.463,2.615,2.702,13.011,5.115,2.783250218,0
159.187,1.774,2.718,10.368,5.112,4.615281344,0
154.579,0.627,2.679,13.644,5.076,4.16460616,0
153.046,2.112,2.78,17.169,5.436,4.069597361,0
155.409,1.268,2.676,11.009,5.364,4.017450312,0
157.635,3.611,2.713,22.497,4.961,3.656943438,0
158.162,1.037,2.7,15.219,5.046,4.622602175,0
155.83,1.484,2.775,13.415,4.079,4.616710862,1
159.359,-0.196,2.766,10.935,4.286,3.756071539,1
156.681,2.183,2.734,20.84,4.514,4.356342432,1
155.995,2.551,2.805,9.579,4.018,3.362950446,1
178.766,9.563,2.681,22.354,3.322,2.116876605,1
161.061,6.237,2.739,20.972,3.726,3.353617563,1
154.565,3.228,2.776,16.036,4.501,4.047776567,1
186.618,14.208,2.628,10.994,3.743,1.187069271,1
164.885,9.838,2.794,24.253,4.541,2.385216485,1
176.423,9.335,2.7,23.976,4.094,2.063761062,1
158.913,4.017,2.726,23.09,3.814,3.211650933,1
162.697,2.174,2.713,14.931,4.623,3.698156417,1
159.45,6.162,2.745,15.422,3.932,2.99868906,1
158.397,2.055,2.756,13.308,4.259,4.483208447,1
162.256,6.667,2.683,15.29,4.001,2.17534943,1
156.838,0.369,2.739,14.15,4.191,4.547222259,1
159.158,3.408,2.762,15.764,4.214,3.483592717,1
167.518,1.114,2.803,19.501,4.196,3.739995595,1
157.371,-0.396,2.701,13.294,4.136,4.044056947,1
170.462,12.402,2.712,20.054,3.332,2.480580351,1
154.991,1.743,2.756,12.768,4.207,4.445289545,1
156.075,0.504,2.745,11.682,4.627,3.961233381,1
158.733,3.152,2.78,16.955,4.041,2.323198455,1
153.76,1.468,2.788,11.494,4.734,4.62474815,1
162.058,7.824,2.747,10.974,4.085,2.170223566,1
153.156,1.504,2.753,10.446,4.705,4.202606574,1
163.144,3.424,2.745,23.711,4.31,3.097867878,1
164.4,3.809,2.728,17.344,3.994,3.759680458,1
169.949,9.537,2.738,18.415,4.255,2.418269796,1
155.379,1.466,2.701,12.924,4.465,4.153809287,1
153.769,2.013,2.687,13.092,4.295,3.324029215,1
155.526,0.672,2.714,8.345,4.573,3.065428451,1
160.279,8.852,2.772,19.758,3.86,2.976384831,1
162.073,2.358,2.743,12.561,3.767,3.536323052,1
158.244,6.102,2.713,13.095,3.633,2.363713491,1
161.153,3.131,2.748,13.819,4.724,4.343788696,1
159.867,0.462,2.731,9.131,4.571,4.602437718,1
161.043,4.357,2.765,22.996,3.943,2.717915037,1
158.952,2.832,2.737,21.026,4.171,4.160438247,1
154.436,1.809,2.731,16.625,4.572,3.801835389,1
160.151,12.579,2.751,18.761,3.607,2.38032342,1
156.322,1.534,2.726,18.423,4.612,4.616536521,1
161.415,2.745,2.762,14.013,4.678,4.254286963,1
159.549,4.443,2.776,18.382,3.814,2.35546493,1
156.844,0.723,2.739,17.412,4.695,3.902435718,1
160.878,8.956,2.726,8.603,3.54,2.63118088,1
154.603,5.479,2.759,16.432,3.749,3.765623857,1
155.74,2.986,2.746,15.546,3.704,3.989144414,1
156.394,1.128,2.731,9.215,4.508,4.613613953,1
158.024,0.535,2.719,19.073,4.488,3.854732959,1
162.568,3.212,2.751,14.322,4.741,4.274856178,1
156.871,1.012,2.78,9.195,4.673,4.315042356,1
162.52,11.08,2.822,18.92,4.104,2.278325953,1
170.857,10.018,2.695,22.563,3.519,2.518853347,1
150.699,0.932,2.754,14.983,4.8,3.94928591,1
152.977,1.307,2.772,14.397,3.872,4.314686589,1
157.743,0.916,2.734,17.535,4.598,4.617553672,1
151.975,0.259,2.715,11.605,4.63,4.602059991,1
168.715,2.245,2.733,18.118,3.935,2.836749971,1
162.6,12.097,2.738,16.968,3.778,1.720936202,1
158.409,2.7,2.748,15.754,3.992,2.956609227,1
164.368,7.374,2.713,15.349,3.936,2.236368448,1
153.978,4.886,2.76,18.672,4.054,3.494810551,1
164.05,2.88,2.706,16.027,4.587,3.245963754,1
153.552,8.634,2.724,18.009,3.554,2.982339539,1
152.996,9.033,2.751,20.395,3.855,2.5301177,1
164.037,4.783,2.75,17.394,3.74,2.897984275,1
154.596,1.127,2.747,19.009,4.511,3.608541116,1
150.049,0.744,2.765,16.131,4.584,4.370912412,1
160.349,4.57,2.74,10.548,4.076,3.225714692,1
164.545,1.711,2.698,11.625,4.549,3.46715019,1
153.989,1.393,2.779,18.515,4.452,4.620287323,1
154.096,0.536,2.718,15.262,4.671,4.202235132,1
155.099,7.213,2.759,23.427,3.847,2.391206897,1
159.202,2.552,2.668,8.799,4.072,4.470561424,1
154.363,2.589,2.724,14.325,3.814,3.81407311,1
153.709,3.002,2.763,15.113,3.945,3.114525251,1
151.693,2.871,2.762,18.64,4.395,3.674900437,1
153.775,2.125,2.764,12.566,4.269,2.771265499,1
155.38,1.606,2.745,10.551,4.517,4.1293379,1
163.326,1.206,2.698,21.499,4.49,3.673884948,1
154.956,7.269,2.76,18.733,4.62,3.070953908,1
165.438,5.693,2.737,22.651,4.547,4.43508823,1
153.963,1.179,2.765,9.167,4.494,4.618076184,1
159.919,6.518,2.759,23.367,3.712,2.466688233,1
157.096,0.867,2.722,10.828,4.606,4.266593356,1
158.559,1.866,2.701,14.08,4.585,4.448086846,1
159.521,3.602,2.729,13.877,4.728,2.714186369,1
158.426,2.951,2.744,13.599,4.731,4.382160336,1
155.713,2.249,2.749,15.956,3.974,3.407111881,1
150.422,2.562,2.767,10.816,3.891,3.151970459,1
163.553,10.351,2.725,8.23,3.508,2.284548034,1
156.417,3.584,2.779,14.04,4.321,3.262531534,1
156.71,0.599,2.73,10.034,4.324,4.528237231,1
152.169,3.305,2.787,10.756,4.047,3.333946376,1
157.209,8.036,2.711,22.433,3.212,2.469910338,1
169.946,7.455,2.736,19.239,3.563,2.14664268,1
164.739,1.318,2.739,23.538,4.61,4.077943554,1
179.662,13.02,2.7,11.687,3.38,1.952526072,1
163.663,0.723,2.727,14.543,4.397,3.531514042,1
186.106,10.904,2.722,17.836,3.525,2.625562459,1
161.087,11.237,2.75,16.886,4.191,2.342801536,1
154.056,3.317,2.748,10.711,3.811,3.96054336,1
152.273,1.345,2.777,14.966,4.456,4.059199814,1
156.4,2.357,2.766,20.966,4.373,4.258076911,1
152.424,7.574,2.759,18.505,3.933,2.948727324,1
169.783,10.078,2.669,15.396,3.781,1.664717172,1
158.558,1.071,2.685,10.876,4.527,3.160650074,1
177.741,12.702,2.691,23.429,3.715,1.928656965,1
154.775,1.283,2.755,12.492,4.164,4.553947559,1
155.344,0.707,2.733,10.129,4.737,4.27639808,1
154.16,0.33,2.773,14.157,4.68,4.359029982,1
163.746,4.572,2.763,22.683,4.032,2.75376302,1
154.803,2.88,2.797,14.639,4.128,3.436840127,1
159.205,2.176,2.761,7.866,3.983,2.656638577,1
162.092,5.212,2.756,24.428,4.084,2.509597645,1
156.236,3.472,2.766,11.922,3.93,3.57102285,1
152.456,6.912,2.767,24.419,3.786,2.764475774,1
158.406,0.37,2.762,14.627,4.101,3.782409124,1
167.863,11.006,2.706,24.502,3.582,2.360224087,1
152.792,1.644,2.749,10.533,4.63,3.390869075,1
156.895,1.106,2.781,10.18,4.681,4.278479452,1
154.969,3.933,2.75,18.371,4.365,3.979757869,1
162.597,2.855,2.723,19.136,4.19,3.682052881,1
149.3,2.995,2.776,12.086,3.984,4.383128944,1
156.155,1.83,2.764,17.209,4.392,4.62928645,1
168.128,4.478,2.707,11.735,3.993,1.83775253,1
155.772,1.872,2.78,13.112,4.398,3.883646788,1
153.297,1.604,2.803,12.736,4.202,3.516307128,1
160.836,3.128,2.747,19.068,4.778,3.087226842,1
155.351,0.671,2.724,11.804,4.581,4.619454084,1
159.718,2.408,2.763,19.501,4.664,3.915449805,1
153.127,3.655,2.704,21.365,4.582,3.799485221,1
157.809,1.826,2.766,14.013,3.907,4.627191336,1
156.713,3.39,2.765,11.437,3.935,3.588516524,1
159.659,0.394,2.747,14.997,4.705,4.619016372,1
156.804,2.017,2.737,11.869,4.557,3.65328296,1
156.505,0.624,2.72,11.943,4.189,4.623628605,1
156.121,2.806,2.797,10.234,4.207,3.037748314,1
158.706,0.749,2.687,14.656,4.493,3.474723568,1
173.565,5.62,2.666,11.59,3.455,1.848712419,1
155.307,3.902,2.765,17.667,4.101,3.276646742,1
156.765,3.527,2.774,20.92,4.082,3.598514308,1
167.849,8.461,2.734,23.803,3.494,2.729218263,1
158.023,1.467,2.722,14.554,3.348,3.172695734,1
155.535,2.424,2.733,21.757,4.173,3.51453819,1
156.607,3.128,2.766,11.488,4.128,3.568997397,1
155.36,1.259,2.722,10.319,4.689,4.613570964,1
155.384,4.335,2.757,14.101,4.404,3.533316178,1
161.1,2.505,2.753,24.105,3.983,3.853562063,1
167.102,11.817,2.816,20.459,4.242,2.277783356,1
162.92,6.477,2.706,17.112,4.37,2.8291725,1
162.23,11.096,2.737,19.689,3.578,2.040594429,1
162.649,3.325,2.729,20.178,4.478,4.409432974,1
156.141,3.025,2.769,24.612,3.917,3.301451057,1
156.75,6.678,2.745,13.677,3.634,2.422535673,1
158.762,2.431,2.777,12.123,4.088,3.43826238,1
154.826,4.173,2.754,12.717,4.086,4.067589169,1
154.597,0.64,2.748,9.979,4.516,4.588992553,1
154.601,1.499,2.751,13.404,4.07,2.935207892,1
156.455,7.088,2.777,23.653,3.921,3.001097811,1
157.701,0.828,2.737,9.691,4.383,4.638492841,1
165.751,2.934,2.729,21.46,4.39,3.450583017,1
163.263,3.386,2.755,17.165,4.59,2.874602986,1
154.288,1.557,2.716,11.116,4.644,4.614737098,1
152.182,2.317,2.766,17.989,4.143,4.221216269,1
166.746,12.293,2.74,8.496,3.837,1.943539031,1
152.955,6.643,2.768,12.527,3.879,3.012202607,1
156.473,0.366,2.694,13.048,4.233,4.6192119,1
161.37,7.833,2.727,8.488,3.368,2.79521382,1
172.177,9.338,2.865,22.361,4.193,2.093943226,1
156.408,1.732,2.71,18.396,4.524,4.615720825,1
158.426,3.238,2.785,7.179,4.776,3.858738839,1
157.994,3.146,2.77,11.2,4.01,3.145261064,1
156.951,1.768,2.75,16.127,4.547,3.3030383,1
157.954,2.162,2.68,10.467,3.984,4.539023679,1
159.738,1.482,2.745,9.374,3.977,3.840836187,1
163.56,3.493,2.75,20.611,4.487,3.040618557,1
154.049,2.504,2.741,13.878,3.949,3.488915202,1
157.283,0.815,2.744,23.274,3.6,3.310914969,1
161.933,2.187,2.741,17.171,4.572,4.052185763,1
171.228,11.442,2.669,17.919,3.398,2.533535661,1
153.234,1.121,2.778,17.898,4.045,3.035566209,1
158.768,2.062,2.732,15.442,4.117,3.392715942,1
158.852,0.533,2.725,14.772,4.601,4.865075416,1
158.201,12.905,2.808,13.914,4.292,2.264716318,1
162.752,4.433,2.711,11.519,3.409,2.006624328,1
152,1.269,2.726,18.203,4.166,4.334676511,1
165.231,6.798,2.741,20.256,3.522,2.254153964,1
167.612,3.789,2.727,20.881,4.137,3.115140687,1
163.666,9.124,2.698,55.593,3.551,3.306277664,2
166.46,7.555,2.728,25.384,5.169,2.225084321,2
169.574,9.552,2.775,56.907,4.289,2.635931884,2
156.924,6.75,2.77,26.477,3.8,2.435125785,2
163.814,3.505,2.669,37.751,4.978,3.876205366,2
155.351,4.921,2.749,34.404,3.879,3.053775062,2
168.598,5.134,2.69,49.159,4.993,2.680562122,2
164.356,4.332,2.751,52.918,5.238,3.115221303,2
157.712,6.196,2.786,32.647,4.127,2.814192306,2
151.009,5.931,2.774,31.397,3.962,3.843420163,2
167.644,9.073,2.726,30.208,4.517,2.85499308,2
166.103,7.726,2.768,32.49,3.893,2.448710956,2
157.956,6.838,2.771,68.616,3.894,2.808477682,2
167.801,8.141,2.758,68.929,4.349,2.418541579,2
166.657,8.91,2.686,50.971,3.573,3.279341786,2
161.61,1.735,2.738,27.99,4.997,3.523696923,2
302.141,34.292,2.661,218.038,3.529,1.372267444,2
187.535,5.1,2.663,48.292,4.711,2.043079207,2
165.567,8.927,2.764,50.766,3.942,2.750072339,2
171.361,11.664,2.736,70.11,3.85,2.7010868,2
156.686,7.392,2.774,26.541,3.898,2.881477099,2
169.335,6.913,2.721,54.876,4.145,2.489556325,2
173.851,5.553,2.73,51.648,3.502,2.795394031,2
159.811,6.075,2.699,39.28,4.184,4.186472553,2
169.845,10.652,2.735,91.25,3.863,3.926195153,2
154.251,6.95,2.772,25.703,4.183,2.437454064,2
174.837,4.58,2.734,27.586,4.594,4.046150831,2
171.438,5.936,2.703,52.858,4.21,2.613847105,2
176.341,6.118,2.728,68.543,4.346,2.559031172,2
193.722,6.536,2.689,56.618,3.841,2.743012472,2
177.333,6.62,2.772,79.954,4.523,2.174737046,2
162.916,2.775,2.745,29.808,3.625,2.473069263,2
156.586,14.72,2.745,25.664,3.549,2.385273723,2
161.68,10.584,2.798,45.115,4.381,2.517285652,2
160.01,5.146,2.757,63.547,4.373,3.393080264,2
180.065,10.035,2.778,81.071,4,2.026496493,2
165.622,7.214,2.759,55.454,3.794,2.456880504,2
164.553,7.026,2.798,35.972,4.313,2.796433477,2
162.896,7.928,2.787,31.581,3.972,2.726388931,2
161.983,8.353,2.765,52.366,3.71,2.13188801,2
163.609,8.124,2.744,42.103,3.709,2.9761743,2
190.639,15.285,2.737,112.217,3.751,2.067959376,2
162.547,10.96,2.774,51.227,4.022,2.925491033,2
188.522,28.775,2.597,46.332,4.232,1.229067202,2
175.594,7.19,2.752,45.391,4.687,2.204293666,2
160.694,9.239,2.725,36.735,4.12,2.109922607,2
171.658,10.958,2.735,93.349,3.648,2.266654963,2
165.425,4.974,2.759,37.733,4.209,2.205558911,2
166.771,4.641,2.733,49.529,4.33,2.537996553,2
163.419,3.836,2.732,26.025,4.731,2.858397623,2
181.849,12.489,2.763,83.973,3.997,2.207849711,2
159.476,3.865,2.749,39.372,4.28,3.818873552,2
158.053,9.135,2.754,37.411,3.675,2.751943897,2
164.227,7.265,2.765,44.66,4.089,2.833925084,2
160.057,1.83,2.683,26.82,4.538,4.594076671,2
170.496,5.171,2.771,59.53,3.763,3.001982366,2
167.108,6.044,2.664,26.108,5.064,2.718117048,2
172.308,7.891,2.732,46.126,4.173,4.114853448,2
184.032,9.846,2.766,87.148,3.893,2.270522788,2
153.465,8.027,2.78,42.607,4.144,3.343502533,2
196.012,7.894,2.747,80.534,3.984,1.761025252,2
170.583,9.537,2.739,57.334,3.491,2.199044481,2
183.687,13.129,2.751,101.116,3.601,2.176776903,2
159.668,4.915,2.745,32.417,4.274,3.226808626,2
157.62,3.788,2.785,27.061,4.452,2.317258728,2
168.251,13.947,2.79,30.572,3.986,2.302657717,2
166.124,12.828,2.715,76.98,3.733,2.745749143,2
212.048,16.929,2.737,153.071,3.574,1.365937023,2
175.374,11.424,2.72,74.413,3.648,2.273968382,2
172.21,4.839,2.723,47.924,3.503,2.97045009,2
159.668,4.915,2.745,32.417,4.274,3.226808626,2
159.719,9.786,2.765,52.62,4.099,2.477772208,2
168.685,7.663,2.714,27.847,3.379,2.27236152,2
176.503,6.057,2.683,29.633,4.022,2.756080525,2
159.899,7.564,2.778,47.948,4.116,2.436857281,2
158.898,6.898,2.694,25.146,5.115,3.622213816,2
167.51,4.976,2.718,34.759,4.538,3.243221406,2
180.292,11.439,2.794,79.594,3.968,2.218784877,2
162.508,10.434,2.719,30.977,3.42,2.446788724,2
173.32,14.373,2.67,27.238,4.304,2.933209311,2
174.203,9.161,2.738,81.426,3.679,1.939868544,2
161.225,1.898,2.723,29.765,3.85,3.533623117,2
176.318,6.212,2.76,101.995,4.396,2.386249197,2
169.71,6.087,2.695,39.379,4.738,2.88507216,2
188.357,10.073,2.749,44.564,4.285,2.492652849,2
169.223,12.591,2.786,58.252,3.922,1.96381615,2
201.1,18.806,2.77,121.587,3.798,1.752662943,2
167.133,2.373,2.738,34.328,4.258,3.177594498,2
178.027,10.879,2.742,71.547,4.361,2.469696862,2
176.61,10.488,2.833,100.654,4.389,1.874331035,2
160.838,4.97,2.714,28.028,4.249,2.741785631,2
172.236,6.34,2.776,54.439,4.046,2.685836646,2
182.114,11.389,2.714,83.532,3.416,1.805663943,2
179.085,11.747,2.717,74.069,3.438,1.866163237,2
174.193,17.211,2.721,64.088,3.894,1.773274348,2
171.797,13.334,2.751,81.387,3.897,2.35798056,2
167.73,12.1,2.809,62.638,4.034,1.933623932,2
178.633,14.169,2.755,82.163,3.702,1.855955048,2
172.515,2.626,2.792,32.327,4.626,3.827163451,2
181.96,15.105,2.721,50.678,4.301,1.90871015,2
156.264,11.421,2.848,32.961,4.54,2.548152242,2
171.747,11.538,2.807,66.135,4.008,2.149058918,2
156.044,9.374,2.808,34.353,4.084,2.661410375,2
182.004,7.168,2.734,34.586,4.079,1.977970397,2
160.78,14.07,2.771,25.068,3.967,2.239049093,2
162.57,7.237,2.722,27.475,3.781,2.129067645,2
162.07,5.529,2.758,32.299,3.921,2.566136859,2
161.192,3.764,2.741,55.45,4.526,3.622026272,2
165.895,11.287,2.729,51.125,3.656,2.096357239,2
156.48,8.15,2.736,43.864,3.602,2.829814974,2
161.942,3.086,2.704,25.779,3.797,3.305286435,2
166.357,3.805,2.727,35.849,4.638,4.21204389,2
173.373,9.542,2.785,64.381,4.308,2.265004246,2
166.015,-0.157,2.716,29.063,4.654,4.207482163,2
164.616,2.621,2.709,30.414,4.804,3.930741457,2
161.752,4.716,2.735,39.558,4.088,3.147034145,2
167.958,6.615,2.784,57.314,4.194,2.687211373,2
183.063,13.515,2.732,104.812,3.71,2.119519818,2
